state,url,address,centernum
Georgia,http://www.lifecall.org/cpc/georgia.html," Augusta, GA 30907",10019
Georgia,http://www.lifecall.org/cpc/georgia.html, 706.868.3660,10020
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10021
Georgia,http://www.lifecall.org/cpc/georgia.html,Covenant Care Services,10022
Georgia,http://www.lifecall.org/cpc/georgia.html, P.O. Box 212382,10023
Georgia,http://www.lifecall.org/cpc/georgia.html," Augusta, GA 30917",10024
Georgia,http://www.lifecall.org/cpc/georgia.html, 1.800.226.5683 (LOVE),10025
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10026
Georgia,http://www.lifecall.org/cpc/georgia.html,We Care Pregnancy Resource Center,10027
Georgia,http://www.lifecall.org/cpc/georgia.html, 679 Fair St.,10028
Georgia,http://www.lifecall.org/cpc/georgia.html," Baxley, GA 31513-0159",10029
Georgia,http://www.lifecall.org/cpc/georgia.html, 912.367.5454,10030
Georgia,http://www.lifecall.org/cpc/georgia.html,Appalachian Area Crisis Preg Ctr,10031
Georgia,http://www.lifecall.org/cpc/georgia.html," 218 Jones St.,",10032
Georgia,http://www.lifecall.org/cpc/georgia.html," Blairsville, GA 30512",10033
Georgia,http://www.lifecall.org/cpc/georgia.html, 706.745.7518,10034
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10035
Georgia,http://www.lifecall.org/cpc/georgia.html, Email: ,10036
Georgia,http://www.lifecall.org/cpc/georgia.html, ,10037
Georgia,http://www.lifecall.org/cpc/georgia.html,CPC of Coastal GA,10038
Georgia,http://www.lifecall.org/cpc/georgia.html," 3548 Community Rd.,",10039
Georgia,http://www.lifecall.org/cpc/georgia.html," Brunswick, GA 31520",10040
Georgia,http://www.lifecall.org/cpc/georgia.html, 912.267.1100,10041
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10042
Georgia,http://www.lifecall.org/cpc/georgia.html,The Pregnancy Center of Southeast Georgia,10043
Georgia,http://www.lifecall.org/cpc/georgia.html, 930 Fourth St. SE,10044
Georgia,http://www.lifecall.org/cpc/georgia.html," Cairo, GA 39828",10045
Georgia,http://www.lifecall.org/cpc/georgia.html, 229.397.0350,10046
Georgia,http://www.lifecall.org/cpc/georgia.html, 1.800.395.HELP (4357),10047
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10048
Georgia,http://www.lifecall.org/cpc/georgia.html,"Calhoun Pregnancy Center, Inc.",10049
Georgia,http://www.lifecall.org/cpc/georgia.html," 200 E Belmont Dr.,",10050
Georgia,http://www.lifecall.org/cpc/georgia.html," Calhoun, GA 30703",10051
Georgia,http://www.lifecall.org/cpc/georgia.html, 706.625.5768,10052
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10053
Georgia,http://www.lifecall.org/cpc/georgia.html,Franklin Life Pregnancy Resource Center,10054
Georgia,http://www.lifecall.org/cpc/georgia.html, 7747 Royston Rd.,10055
Georgia,http://www.lifecall.org/cpc/georgia.html," Carnesville, GA 30521",10056
Georgia,http://www.lifecall.org/cpc/georgia.html, 706.384.5081,10057
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10058
Georgia,http://www.lifecall.org/cpc/georgia.html,Save-A-Life of Carrollton,10059
Georgia,http://www.lifecall.org/cpc/georgia.html, 514 Tanner St.,10060
Georgia,http://www.lifecall.org/cpc/georgia.html," Carrollton, GA 30117",10061
Georgia,http://www.lifecall.org/cpc/georgia.html, 770.832.0256,10062
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10063
Georgia,http://www.lifecall.org/cpc/georgia.html,Pregnancy Care Center of Bartow County,10064
Georgia,http://www.lifecall.org/cpc/georgia.html, 20 Douglas St.,10065
Georgia,http://www.lifecall.org/cpc/georgia.html," Cartersville, GA 30120",10066
Georgia,http://www.lifecall.org/cpc/georgia.html, 770.382.7224,10067
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10068
Georgia,http://www.lifecall.org/cpc/georgia.html, Email: ,10069
Georgia,http://www.lifecall.org/cpc/georgia.html, ,10070
Georgia,http://www.lifecall.org/cpc/georgia.html,Life Matters Outreach Pregnancy Resource Center,10071
Georgia,http://www.lifecall.org/cpc/georgia.html, 114 West Ave. Ste. D,10072
Georgia,http://www.lifecall.org/cpc/georgia.html," Cedartown, GA 30125",10073
Georgia,http://www.lifecall.org/cpc/georgia.html, 770.749.8911,10074
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10075
Georgia,http://www.lifecall.org/cpc/georgia.html,White County Life,10076
Georgia,http://www.lifecall.org/cpc/georgia.html," 19 A E. Jarrard St.,Ste. A,",10077
Georgia,http://www.lifecall.org/cpc/georgia.html," Cleveland, GA 30528",10078
Georgia,http://www.lifecall.org/cpc/georgia.html, 706.219.1678,10079
Georgia,http://www.lifecall.org/cpc/georgia.html,Columbus CPC,10080
Georgia,http://www.lifecall.org/cpc/georgia.html, 1316 B Wynnton Ct.,10081
Georgia,http://www.lifecall.org/cpc/georgia.html," Columbus, GA 31906-2140",10082
Georgia,http://www.lifecall.org/cpc/georgia.html, 706.327.9935,10083
Georgia,http://www.lifecall.org/cpc/georgia.html, 706.322.5024,10084
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10085
Georgia,http://www.lifecall.org/cpc/georgia.html,Refuge CPC,10086
Georgia,http://www.lifecall.org/cpc/georgia.html, 1307 Milstead Ave.,10087
Georgia,http://www.lifecall.org/cpc/georgia.html," Conyers, GA 30012",10088
Georgia,http://www.lifecall.org/cpc/georgia.html, 770.922.5939,10089
Georgia,http://www.lifecall.org/cpc/georgia.html, 1.800.696.5939,10090
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10091
Georgia,http://www.lifecall.org/cpc/georgia.html, Email: ,10092
Georgia,http://www.lifecall.org/cpc/georgia.html,Habersham Life,10093
Georgia,http://www.lifecall.org/cpc/georgia.html," 215 Hodges St., Ste 101",10094
Georgia,http://www.lifecall.org/cpc/georgia.html," Cornelia, GA 30531-3293",10095
Georgia,http://www.lifecall.org/cpc/georgia.html, 706.776.5225,10096
Georgia,http://www.lifecall.org/cpc/georgia.html, 1.800.499.0177,10097
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10098
Georgia,http://www.lifecall.org/cpc/georgia.html,Whispering Hope Resource and Pregnancy Center,10099
Georgia,http://www.lifecall.org/cpc/georgia.html," 133 Samaritan Dr., Ste. 306",10100
Georgia,http://www.lifecall.org/cpc/georgia.html," Cumming, GA 30040",10101
Georgia,http://www.lifecall.org/cpc/georgia.html, 770.889.8302,10102
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10103
Georgia,http://www.lifecall.org/cpc/georgia.html,Dahlonega Care Center,10104
Georgia,http://www.lifecall.org/cpc/georgia.html, 353 N. Grove St.,10105
Georgia,http://www.lifecall.org/cpc/georgia.html," Dahlonega, GA 30533-0431",10106
Georgia,http://www.lifecall.org/cpc/georgia.html, 706.344.8322,10107
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10108
Georgia,http://www.lifecall.org/cpc/georgia.html, Email: ,10109
Georgia,http://www.lifecall.org/cpc/georgia.html, ,10110
Georgia,http://www.lifecall.org/cpc/georgia.html,Woman's Enrichment Center,10111
Georgia,http://www.lifecall.org/cpc/georgia.html, 109 W. Gordon St.,10112
Georgia,http://www.lifecall.org/cpc/georgia.html," Dalton, GA 30720",10113
Georgia,http://www.lifecall.org/cpc/georgia.html, 706.278.1050,10114
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10115
Georgia,http://www.lifecall.org/cpc/georgia.html, Email: ,10116
Georgia,http://www.lifecall.org/cpc/georgia.html, ,10117
Georgia,http://www.lifecall.org/cpc/georgia.html,Pregnancy Center,10118
Georgia,http://www.lifecall.org/cpc/georgia.html, 222 E. Ponce De Leon Ave.,10119
Georgia,http://www.lifecall.org/cpc/georgia.html," Decatur, GA 30030",10120
Georgia,http://www.lifecall.org/cpc/georgia.html, 678.628.4663,10121
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10122
Georgia,http://www.lifecall.org/cpc/georgia.html, Email: ,10123
Georgia,http://www.lifecall.org/cpc/georgia.html, ,10124
Georgia,http://www.lifecall.org/cpc/georgia.html,Doraville Pregnancy Resource Center,10125
Georgia,http://www.lifecall.org/cpc/georgia.html, 5935 New Peachtree Rd.,10126
Georgia,http://www.lifecall.org/cpc/georgia.html," Doraville, GA 30340",10127
Georgia,http://www.lifecall.org/cpc/georgia.html, 678.367.3052,10128
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10129
Georgia,http://www.lifecall.org/cpc/georgia.html, Email: ,10130
Georgia,http://www.lifecall.org/cpc/georgia.html, ,10131
Georgia,http://www.lifecall.org/cpc/georgia.html,Pregnancy Resource Center,10132
Georgia,http://www.lifecall.org/cpc/georgia.html, 3030 Chapel Hill Rd.,10133
Georgia,http://www.lifecall.org/cpc/georgia.html, Douglasville GA 30154,10134
Georgia,http://www.lifecall.org/cpc/georgia.html, 770.920.1000,10135
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10136
Georgia,http://www.lifecall.org/cpc/georgia.html, Email: ,10137
Georgia,http://www.lifecall.org/cpc/georgia.html, ,10138
Georgia,http://www.lifecall.org/cpc/georgia.html,ABC Women's Clinic,10139
Georgia,http://www.lifecall.org/cpc/georgia.html, 1821 Highland Ave.,10140
Georgia,http://www.lifecall.org/cpc/georgia.html," Dublin, GA 31021",10141
Georgia,http://www.lifecall.org/cpc/georgia.html, 912.275.9500,10142
Georgia,http://www.lifecall.org/cpc/georgia.html, 1.877.444.0222,10143
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10144
Georgia,http://www.lifecall.org/cpc/georgia.html, Email: ,10145
Georgia,http://www.lifecall.org/cpc/georgia.html, ,10146
Georgia,http://www.lifecall.org/cpc/georgia.html,Safe Choice Pregnancy Care Center,10147
Georgia,http://www.lifecall.org/cpc/georgia.html, 220 Sailors Dr.,10148
Georgia,http://www.lifecall.org/cpc/georgia.html," Ellijay, GA 30540",10149
Georgia,http://www.lifecall.org/cpc/georgia.html, 706.276.1945,10150
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10151
Georgia,http://www.lifecall.org/cpc/georgia.html,Fayette PRC,10152
Georgia,http://www.lifecall.org/cpc/georgia.html, 360 E Lanier Ave.,10153
Georgia,http://www.lifecall.org/cpc/georgia.html," Fayetteville, GA 30214",10154
Georgia,http://www.lifecall.org/cpc/georgia.html, 770.719.2288,10155
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10156
Georgia,http://www.lifecall.org/cpc/georgia.html, Email: ,10157
Georgia,http://www.lifecall.org/cpc/georgia.html, ,10158
Georgia,http://www.lifecall.org/cpc/georgia.html,Gainesville Care Center,10159
Georgia,http://www.lifecall.org/cpc/georgia.html, 4591 Winder Highway,10160
Georgia,http://www.lifecall.org/cpc/georgia.html," Flowery Branch, GA 30542",10161
Georgia,http://www.lifecall.org/cpc/georgia.html, 770.535.1245,10162
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10163
Georgia,http://www.lifecall.org/cpc/georgia.html,Pregnancy Center,10164
Georgia,http://www.lifecall.org/cpc/georgia.html," 13 N Lee St., Ste. 2000",10165
Georgia,http://www.lifecall.org/cpc/georgia.html," Forsyth, GA 31029",10166
Georgia,http://www.lifecall.org/cpc/georgia.html, 478.994.3173,10167
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10168
Georgia,http://www.lifecall.org/cpc/georgia.html, Email: ,10169
Georgia,http://www.lifecall.org/cpc/georgia.html, ,10170
Georgia,http://www.lifecall.org/cpc/georgia.html,Choices Pregnancy Care Center,10171
Georgia,http://www.lifecall.org/cpc/georgia.html, 434 Green St. Place,10172
Georgia,http://www.lifecall.org/cpc/georgia.html," Gainesville, GA 30501-3318",10173
Georgia,http://www.lifecall.org/cpc/georgia.html, 770.535.1245,10174
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10175
Georgia,http://www.lifecall.org/cpc/georgia.html,First Call Pregnancy Center,10176
Georgia,http://www.lifecall.org/cpc/georgia.html, 1531 W Broad St.,10177
Georgia,http://www.lifecall.org/cpc/georgia.html," Greensboro, GA 30642",10178
Georgia,http://www.lifecall.org/cpc/georgia.html, 706.453.1908,10179
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10180
Georgia,http://www.lifecall.org/cpc/georgia.html, Email: ,10181
Georgia,http://www.lifecall.org/cpc/georgia.html, ,10182
Georgia,http://www.lifecall.org/cpc/georgia.html,Caring House,10183
Georgia,http://www.lifecall.org/cpc/georgia.html, 127 N. 13th Street,10184
Georgia,http://www.lifecall.org/cpc/georgia.html," Griffin, GA 30224",10185
Georgia,http://www.lifecall.org/cpc/georgia.html, 770.229.4474,10186
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10187
Georgia,http://www.lifecall.org/cpc/georgia.html, Email: ,10188
Georgia,http://www.lifecall.org/cpc/georgia.html, ,10189
Georgia,http://www.lifecall.org/cpc/georgia.html,Pregnancy Problem Center,10190
Georgia,http://www.lifecall.org/cpc/georgia.html," 411 King Arnold St.,",10191
Georgia,http://www.lifecall.org/cpc/georgia.html," Hapeville, GA 30354",10192
Georgia,http://www.lifecall.org/cpc/georgia.html, 404.763.4357,10193
Georgia,http://www.lifecall.org/cpc/georgia.html,Hart Life,10194
Georgia,http://www.lifecall.org/cpc/georgia.html, 317 W. Franklin st.,10195
Georgia,http://www.lifecall.org/cpc/georgia.html," Hartwell, GA 30643",10196
Georgia,http://www.lifecall.org/cpc/georgia.html, 706.376.1700,10197
Georgia,http://www.lifecall.org/cpc/georgia.html,Paulding Pregnancy Services,10198
Georgia,http://www.lifecall.org/cpc/georgia.html," 1899 Lake Rd., Suite 120",10199
Georgia,http://www.lifecall.org/cpc/georgia.html," Hiram, GA 30141",10200
Georgia,http://www.lifecall.org/cpc/georgia.html, 770.222.6911,10201
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10202
Georgia,http://www.lifecall.org/cpc/georgia.html, Email: ,10203
Georgia,http://www.lifecall.org/cpc/georgia.html,Life Choices Pregnancy Resource Center,10204
Georgia,http://www.lifecall.org/cpc/georgia.html, 307 E 3rd St.,10205
Georgia,http://www.lifecall.org/cpc/georgia.html," Jackson, GA 30233",10206
Georgia,http://www.lifecall.org/cpc/georgia.html, 770.775.5116,10207
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10208
Georgia,http://www.lifecall.org/cpc/georgia.html, Email: ,10209
Georgia,http://www.lifecall.org/cpc/georgia.html, ,10210
Georgia,http://www.lifecall.org/cpc/georgia.html,CPC of Coastal GA,10211
Georgia,http://www.lifecall.org/cpc/georgia.html," 212 S 1st St.,Ste. 6",10212
Georgia,http://www.lifecall.org/cpc/georgia.html," Jesup, GA 31545",10213
Georgia,http://www.lifecall.org/cpc/georgia.html, 912.588.0010,10214
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10215
Georgia,http://www.lifecall.org/cpc/georgia.html,Pregnancy Center,10216
Georgia,http://www.lifecall.org/cpc/georgia.html," 2750 Old Alabama Rd., Ste. 100",10217
Georgia,http://www.lifecall.org/cpc/georgia.html," Johns Creek, GA 30022",10218
Georgia,http://www.lifecall.org/cpc/georgia.html, 678.893.5290,10219
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10220
Georgia,http://www.lifecall.org/cpc/georgia.html, Email: ,10221
Georgia,http://www.lifecall.org/cpc/georgia.html, ,10222
Georgia,http://www.lifecall.org/cpc/georgia.html,Jonesboro CPC,10223
Georgia,http://www.lifecall.org/cpc/georgia.html, 158 S Main St.,10224
Georgia,http://www.lifecall.org/cpc/georgia.html," Jonesboro, GA 30236",10225
Georgia,http://www.lifecall.org/cpc/georgia.html, 770.477.1501,10226
Georgia,http://www.lifecall.org/cpc/georgia.html, Email: ,10227
Georgia,http://www.lifecall.org/cpc/georgia.html,Cobb Pregnancy Services,10228
Georgia,http://www.lifecall.org/cpc/georgia.html," 3550 Cherokee St., NW",10229
Georgia,http://www.lifecall.org/cpc/georgia.html," Kennesaw, GA 30144",10230
Georgia,http://www.lifecall.org/cpc/georgia.html, 770.485.2689,10231
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10232
Georgia,http://www.lifecall.org/cpc/georgia.html,Care Net Pregnancy Center,10233
Georgia,http://www.lifecall.org/cpc/georgia.html," 130 N. Gross Rd., Ste.107",10234
Georgia,http://www.lifecall.org/cpc/georgia.html," Kingsland, GA 31548",10235
Georgia,http://www.lifecall.org/cpc/georgia.html, 912.729.8842,10236
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10237
Georgia,http://www.lifecall.org/cpc/georgia.html,A+ Women's Care Center,10238
Georgia,http://www.lifecall.org/cpc/georgia.html, 250 Justin Dr.,10239
Georgia,http://www.lifecall.org/cpc/georgia.html," LaFayette, GA 30728",10240
Georgia,http://www.lifecall.org/cpc/georgia.html, 706.639.1889,10241
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10242
Georgia,http://www.lifecall.org/cpc/georgia.html, Email: ,10243
Georgia,http://www.lifecall.org/cpc/georgia.html, ,10244
Georgia,http://www.lifecall.org/cpc/georgia.html,Pregnancy Care Center,10245
Georgia,http://www.lifecall.org/cpc/georgia.html, 300 Harwell Ave.,10246
Georgia,http://www.lifecall.org/cpc/georgia.html," LaGrange, GA 30240",10247
Georgia,http://www.lifecall.org/cpc/georgia.html, 706.884.3833,10248
Georgia,http://www.lifecall.org/cpc/georgia.html, 1.877.300.8290,10249
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10250
Georgia,http://www.lifecall.org/cpc/georgia.html,Pregnancy Resource Center of Gwinnett,10251
Georgia,http://www.lifecall.org/cpc/georgia.html," 501 Crownpointe Way, Suite 140",10252
Georgia,http://www.lifecall.org/cpc/georgia.html," Lawrenceville, GA 30046",10253
Georgia,http://www.lifecall.org/cpc/georgia.html, 770.338.1622,10254
Georgia,http://www.lifecall.org/cpc/georgia.html, 1.800.712.4357,10255
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10256
Georgia,http://www.lifecall.org/cpc/georgia.html, Email: ,10257
Georgia,http://www.lifecall.org/cpc/georgia.html, ,10258
Georgia,http://www.lifecall.org/cpc/georgia.html,Pregnancy Resource Center,10259
Georgia,http://www.lifecall.org/cpc/georgia.html, 111 Starksville Ave.,10260
Georgia,http://www.lifecall.org/cpc/georgia.html," Leesburg, GA 31763",10261
Georgia,http://www.lifecall.org/cpc/georgia.html, 229.255.2085,10262
Georgia,http://www.lifecall.org/cpc/georgia.html, 1.800.712.HELP (4357),10263
Georgia,http://www.lifecall.org/cpc/georgia.html,Pregnancy Resource Center,10264
Georgia,http://www.lifecall.org/cpc/georgia.html, 3060 Highway 81 S,10265
Georgia,http://www.lifecall.org/cpc/georgia.html," Loganville, GA 30052",10266
Georgia,http://www.lifecall.org/cpc/georgia.html, 770.466.3900,10267
Georgia,http://www.lifecall.org/cpc/georgia.html, 1.800.712.HELP (4357),10268
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10269
Georgia,http://www.lifecall.org/cpc/georgia.html, Email: ,10270
Georgia,http://www.lifecall.org/cpc/georgia.html,Caring Solutions Pregnancy Center,10271
Georgia,http://www.lifecall.org/cpc/georgia.html, 112 Pierce Ave.,10272
Georgia,http://www.lifecall.org/cpc/georgia.html," Macon, GA 31204",10273
Georgia,http://www.lifecall.org/cpc/georgia.html, 478.755.1343,10274
Georgia,http://www.lifecall.org/cpc/georgia.html, Website:,10275
Georgia,http://www.lifecall.org/cpc/georgia.html,Covenant Care Services,10276
Georgia,http://www.lifecall.org/cpc/georgia.html, 3950 Ridge Ave.,10277
Georgia,http://www.lifecall.org/cpc/georgia.html," Macon, GA 31210-5002",10278
Georgia,http://www.lifecall.org/cpc/georgia.html, 800.226.5683,10279
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10280
Georgia,http://www.lifecall.org/cpc/georgia.html,Cobb Pregnancy Services,10281
Georgia,http://www.lifecall.org/cpc/georgia.html, 47 Gramling St.,10282
Georgia,http://www.lifecall.org/cpc/georgia.html," Marietta, GA 30008",10283
Georgia,http://www.lifecall.org/cpc/georgia.html, 770.590.9361,10284
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10285
Georgia,http://www.lifecall.org/cpc/georgia.html, Email: ,10286
Georgia,http://www.lifecall.org/cpc/georgia.html, ,10287
Georgia,http://www.lifecall.org/cpc/georgia.html,Women's Pregnancy Center,10288
Georgia,http://www.lifecall.org/cpc/georgia.html, 822 Roswell St. SE,10289
Georgia,http://www.lifecall.org/cpc/georgia.html," Marietta, GA 30060",10290
Georgia,http://www.lifecall.org/cpc/georgia.html, 770.514.1080,10291
Georgia,http://www.lifecall.org/cpc/georgia.html, 770.953.1972,10292
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10293
Georgia,http://www.lifecall.org/cpc/georgia.html, Email: ,10294
Georgia,http://www.lifecall.org/cpc/georgia.html,Pregnancy Resource Center of Henry County,10295
Georgia,http://www.lifecall.org/cpc/georgia.html, 3834 Jodeco Rd.,10296
Georgia,http://www.lifecall.org/cpc/georgia.html," McDonough, GA 30253",10297
Georgia,http://www.lifecall.org/cpc/georgia.html, 770.957.8288,10298
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10299
Georgia,http://www.lifecall.org/cpc/georgia.html, Email: ,10300
Georgia,http://www.lifecall.org/cpc/georgia.html, ,10301
Georgia,http://www.lifecall.org/cpc/georgia.html,Crossroads Pregnancy Center,10302
Georgia,http://www.lifecall.org/cpc/georgia.html, 451 S. Wayne St.,10303
Georgia,http://www.lifecall.org/cpc/georgia.html," Milledgeville, GA 31061-3445",10304
Georgia,http://www.lifecall.org/cpc/georgia.html, 478.452.7376,10305
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10306
Georgia,http://www.lifecall.org/cpc/georgia.html,Pregnancy Resource Center,10307
Georgia,http://www.lifecall.org/cpc/georgia.html, 700B Breedlove Dr.,10308
Georgia,http://www.lifecall.org/cpc/georgia.html," Monroe, GA 30655",10309
Georgia,http://www.lifecall.org/cpc/georgia.html, 678.635.8564,10310
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10311
Georgia,http://www.lifecall.org/cpc/georgia.html, Email: ,10312
Georgia,http://www.lifecall.org/cpc/georgia.html,Hope House,10313
Georgia,http://www.lifecall.org/cpc/georgia.html, 704 5th Avenue SE,10314
Georgia,http://www.lifecall.org/cpc/georgia.html," Moultrie, GA 31776",10315
Georgia,http://www.lifecall.org/cpc/georgia.html, 229.985.4673,10316
Georgia,http://www.lifecall.org/cpc/georgia.html,Newnan CPC,10317
Georgia,http://www.lifecall.org/cpc/georgia.html, 29 Brown St.,10318
Georgia,http://www.lifecall.org/cpc/georgia.html," Newnan, GA 30263-2003",10319
Georgia,http://www.lifecall.org/cpc/georgia.html, 770.251.7158,10320
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10321
Georgia,http://www.lifecall.org/cpc/georgia.html,Pregnancy Care Center,10322
Georgia,http://www.lifecall.org/cpc/georgia.html," 594 S Columbia Ave., Ste. 500",10323
Georgia,http://www.lifecall.org/cpc/georgia.html," Rincon, GA 31326",10324
Georgia,http://www.lifecall.org/cpc/georgia.html, 912.826.1133,10325
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10326
Georgia,http://www.lifecall.org/cpc/georgia.html,Rome CPC,10327
Georgia,http://www.lifecall.org/cpc/georgia.html, 100 Redmond Rd.,10328
Georgia,http://www.lifecall.org/cpc/georgia.html," Rome, Georgia 30165-1536",10329
Georgia,http://www.lifecall.org/cpc/georgia.html, 706.235.6833,10330
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10331
Georgia,http://www.lifecall.org/cpc/georgia.html,Coastal CPC,10332
Georgia,http://www.lifecall.org/cpc/georgia.html, 4606-B Skidaway Rd.,10333
Georgia,http://www.lifecall.org/cpc/georgia.html," Savannah, GA 31405-4723",10334
Georgia,http://www.lifecall.org/cpc/georgia.html, 912.721.2975,10335
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10336
Georgia,http://www.lifecall.org/cpc/georgia.html,The Living Vine,10337
Georgia,http://www.lifecall.org/cpc/georgia.html, 535 E 54th St.,10338
Georgia,http://www.lifecall.org/cpc/georgia.html," Savannah, GA 31405",10339
Georgia,http://www.lifecall.org/cpc/georgia.html, 912.352.9998,10340
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10341
Georgia,http://www.lifecall.org/cpc/georgia.html,Savannah Care Center,10342
Georgia,http://www.lifecall.org/cpc/georgia.html, 105 E 34th St.,10343
Georgia,http://www.lifecall.org/cpc/georgia.html," Savannah, GA 31401",10344
Georgia,http://www.lifecall.org/cpc/georgia.html, 912.236.0916,10345
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10346
Georgia,http://www.lifecall.org/cpc/georgia.html, Email: ,10347
Georgia,http://www.lifecall.org/cpc/georgia.html, ,10348
Georgia,http://www.lifecall.org/cpc/georgia.html,Crisis Pregnancy Center Of Statesboro,10349
Georgia,http://www.lifecall.org/cpc/georgia.html, 220 South Zetterower Ave.,10350
Georgia,http://www.lifecall.org/cpc/georgia.html, Statesboro GA 30458-5204,10351
Georgia,http://www.lifecall.org/cpc/georgia.html, 912.764.4303,10352
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10353
Georgia,http://www.lifecall.org/cpc/georgia.html, Email: ,10354
Georgia,http://www.lifecall.org/cpc/georgia.html, ,10355
Georgia,http://www.lifecall.org/cpc/georgia.html,Sav-A-Life North GA Crisis Center,10356
Georgia,http://www.lifecall.org/cpc/georgia.html, 142 Economy St.,10357
Georgia,http://www.lifecall.org/cpc/georgia.html," Summerville, GA 30747",10358
Georgia,http://www.lifecall.org/cpc/georgia.html, 706.857.1457,10359
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10360
Georgia,http://www.lifecall.org/cpc/georgia.html, Email: ,10361
Georgia,http://www.lifecall.org/cpc/georgia.html, ,10362
Georgia,http://www.lifecall.org/cpc/georgia.html,Heritage Family Resource Center,10363
Georgia,http://www.lifecall.org/cpc/georgia.html, 104 1/2 N Green St.,10364
Georgia,http://www.lifecall.org/cpc/georgia.html," Thomaston, GA 30286-3552",10365
Georgia,http://www.lifecall.org/cpc/georgia.html, 706.647.8602,10366
Georgia,http://www.lifecall.org/cpc/georgia.html,The pregnancy center of Southwest Georgia,10367
Georgia,http://www.lifecall.org/cpc/georgia.html, 320 N. Crawford St.,10368
Georgia,http://www.lifecall.org/cpc/georgia.html," Thomasville, GA 31792",10369
Georgia,http://www.lifecall.org/cpc/georgia.html, 229.226.0510,10370
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10371
Georgia,http://www.lifecall.org/cpc/georgia.html,Women's First Choice Medical Center,10372
Georgia,http://www.lifecall.org/cpc/georgia.html, 104 W. 8th Street Building 2,10373
Georgia,http://www.lifecall.org/cpc/georgia.html," Tifton, GA 31794",10374
Georgia,http://www.lifecall.org/cpc/georgia.html, 229.848.6778,10375
Georgia,http://www.lifecall.org/cpc/georgia.html, 1.800.395.HELP (4357),10376
Georgia,http://www.lifecall.org/cpc/georgia.html, Website: ,10377
Georgia,http://www.lifecall.org/cpc/georgia.html, Email: ,10378
Georgia,http://www.lifecall.org/cpc/georgia.html, ,10379
Georgia,http://www.lifecall.org/cpc/georgia.html,Toccoa Life Cares,10380
Georgia,http://www.lifecall.org/cpc/georgia.html, 282 W Doyle St.,10381
Georgia,http://www.lifecall.org/cpc/georgia.html," Toccoa, GA 30577-2316",10382
